CLID	NAME	Fourier	Scaled Fourier	Sin	Cos	Atan2	Phase
AGI_HUM1_OLIGO_A_32_P198412	852181 ^  ^ Similar to Formin binding protein 2 (srGAP2) ^ 440608	6.477728839	3.08424751	-0.478027682	-0.87834477	-2.643184811	G2/M 
AGI_HUM1_OLIGO_A_23_P390576	772001 ^ SPATA9 ^ Spermatogenesis associated 9 ^ 83890	6.889853807	3.083974353	0.104451902	0.994529939	0.104642772	G1/S 
AGI_HUM1_OLIGO_A_24_P299429	856885 ^ KIAA0265 ^ KIAA0265 protein ^ 23008	5.886873254	3.083214545	-0.871546982	-0.490312001	-2.083244029	G2/M 
AGI_HUM1_OLIGO_A_23_P94571	"689436 ^ ELAVL2 ^ ELAV (embryonic lethal, abnormal vision, Drosophila)-like 2 (Hu antigen B) ^ 1993"	8.564665412	3.082551552	0.765336026	0.643630925	0.871563247	G1/S 
AGI_HUM1_OLIGO_A_24_P944096	847930 ^ FLJ36000 ^ Hypothetical protein FLJ36000 ^ 284124	5.595324717	3.082447601	0.201733874	0.979440373	0.203127869	G1/S 
AGI_HUM1_OLIGO_A_32_P757733	846261 ^ Cep70 ^ P10-binding protein ^ 80321	6.157543813	3.081468911	-0.906623935	-0.421939617	-2.006379969	M/G1 
AGI_HUM1_OLIGO_A_23_P403335	853598 ^ SLAC2-B ^ SLAC2-B ^ 23086	8.159083995	3.081065934	0.189995747	-0.981784913	2.950434839	G2 
AGI_HUM1_OLIGO_A_23_P301138	865214 ^ IHPK2 ^ Inositol hexaphosphate kinase 2 ^ 51447	6.635652553	3.080561884	0.898973509	0.438003002	1.117420279	S 
AGI_HUM1_OLIGO_A_24_P409650	847739 ^  ^  ^ 	7.495327341	3.080339687	-0.982337075	0.187119939	-1.38256685	G2/M 
AGI_HUM1_OLIGO_A_23_P428640	"849200 ^ PPP1R3E ^ Protein phosphatase 1, regulatory (inhibitor) subunit 3E ^ 90673"	6.800677193	3.079870285	0.377915077	0.925840264	0.387543334	G1/S 
AGI_HUM1_OLIGO_A_23_P84922	690247 ^ HDAC8 ^ Histone deacetylase 8 ^ 55869	6.415328142	3.079421661	-0.999145293	-0.041336231	-1.612144338	M/G1 
AGI_HUM1_OLIGO_A_24_P721828	846891 ^ SEL1L ^ Sel-1 suppressor of lin-12-like (C. elegans) ^ 6400	6.782692066	3.078948802	-0.718395923	-0.695634457	-2.340099009	G2/M 
AGI_HUM1_OLIGO_A_23_P9761	689476 ^ LIP8 ^ LYST-interacting protein LIP8 ^ 116840	6.123503654	3.07635026	-0.195832634	-0.980637333	-2.944486201	M/G1 
AGI_HUM1_OLIGO_A_24_P928415	866586 ^ VPS29 ^ Vacuolar protein sorting 29 (yeast) ^ 51699	7.296934101	3.076139321	0.805936606	0.592001848	0.937255868	G1/S 
AGI_HUM1_OLIGO_A_23_P128073	"697947 ^ SMARCC2 ^ SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily c, member 2 ^ 6601"	6.075920033	3.074609966	0.809886151	0.586587097	0.943958002	S 
AGI_HUM1_OLIGO_A_24_P383834	863552 ^  ^  ^ 	5.520382378	3.073914519	0.826059688	0.56358264	0.972079887	S 
AGI_HUM1_OLIGO_A_24_P398972	"862915 ^ COQ7 ^ Coenzyme Q7 homolog, ubiquinone (yeast) ^ 10229"	5.918484101	3.073332669	-0.248530612	-0.968624042	-2.890429679	M/G1 
AGI_HUM1_OLIGO_A_24_P176805	854902 ^ ZNF264 ^ Zinc finger protein 264 ^ 9422	6.062024823	3.072858569	-0.430685907	-0.902501884	-2.696340009	G2/M 
AGI_HUM1_OLIGO_A_32_P233049	846038 ^  ^  ^ 	7.175162281	3.072770422	-0.983168725	-0.182699913	-1.754528215	M/G1 
AGI_HUM1_OLIGO_A_24_P206624	"843190 ^ FGFR2 ^ Fibroblast growth factor receptor 2 (bacteria-expressed kinase, keratinocyte growth factor receptor, craniofacial dysostosis 1, Crouzon syndrome, Pfeiffer syndrome, Jackson-Weiss syndrome) ^ 2263"	8.846516351	3.071846645	0.871396062	0.490580171	1.058040904	G1/S 
AGI_HUM1_OLIGO_A_32_P27763	859747 ^  ^ Clone 27609 defective mariner transposon Hsmar2 mRNA sequence ^ 	9.449356692	3.071711829	-0.68535476	0.728209347	-0.755090754	G1/S 
AGI_HUM1_OLIGO_A_23_P380298	775183 ^ ProSAPiP1 ^ ProSAPiP1 protein ^ 9762	6.514530802	3.071106169	0.905655181	0.424014967	1.132922365	G1/S 
AGI_HUM1_OLIGO_A_32_P95757	861178 ^ C6orf128 ^ Chromosome 6 open reading frame 128 ^ 221468	7.633522572	3.07068369	0.749419252	0.662095752	0.847184506	S 
AGI_HUM1_OLIGO_A_23_P203488	"694475 ^ SMPD1 ^ Sphingomyelin phosphodiesterase 1, acid lysosomal (acid sphingomyelinase) ^ 6609"	5.944407457	3.06950179	0.628770661	0.777590802	0.67997124	S 
AGI_HUM1_OLIGO_A_23_P51085	692127 ^ Spc25 ^ Kinetochore protein Spc25 ^ 57405	7.447339531	3.069488014	0.224111506	-0.974563509	2.915561397	G2 
AGI_HUM1_OLIGO_A_23_P68436	684861 ^ WFDC12 ^ WAP four-disulfide core domain 12 ^ 128488	7.464736083	3.069073987	0.430410665	0.902633181	0.444947691	G1/S 
AGI_HUM1_OLIGO_A_24_P892472	868279 ^  ^  ^ 	5.286877573	3.069053578	-0.2260621	0.974112892	-0.228033224	G1/S 
AGI_HUM1_OLIGO_A_24_P410657	844547 ^ MGC13017 ^ Similar to RIKEN cDNA A430101B06 gene ^ 91368	8.448941604	3.068596448	-0.97032222	0.24181561	-1.326559769	G2/M 
AGI_HUM1_OLIGO_A_24_P412486	866383 ^  ^ Similar to RIKEN cDNA 8030451K01 ^ 387921	7.110000116	3.06816413	0.014497003	0.999894913	0.01449751	G1/S 
AGI_HUM1_OLIGO_A_23_P140277	"690883 ^ SYNE2 ^ Spectrin repeat containing, nuclear envelope 2 ^ 23224"	7.003452951	3.067288282	0.99991869	-0.012751987	1.583548659	S 
AGI_HUM1_OLIGO_A_32_P180336	865178 ^ FLJ45803 ^ FLJ45803 protein ^ 399948	7.151193641	3.067154104	0.784172369	0.620543065	0.901361281	S 
AGI_HUM1_OLIGO_A_23_P251075	695875 ^ CXorf6 ^ Chromosome X open reading frame 6 ^ 10046	5.643305729	3.066092652	0.029216902	-0.999573095	3.112371593	G2 
AGI_HUM1_OLIGO_A_32_P177300	847900 ^  ^  ^ 	10.46834159	3.065611962	-0.31682967	-0.948482451	-2.81920757	G2/M 
AGI_HUM1_OLIGO_A_23_P500861	"775312 ^ SYNE1 ^ Spectrin repeat containing, nuclear envelope 1 ^ 23345"	7.661672678	3.06361176	-0.137428772	-0.990511652	-3.003727568	G2/M 
AGI_HUM1_OLIGO_A_32_P125542	844898 ^  ^  ^ 	9.440620699	3.06292442	0.977704763	0.209984278	1.359237447	S 
AGI_HUM1_OLIGO_A_23_P55738	686203 ^ CEACAM1 ^ Carcinoembryonic antigen-related cell adhesion molecule 1 (biliary glycoprotein) ^ 634	7.372234108	3.061828897	-0.998536832	-0.054075829	-1.624898545	G2/M 
AGI_HUM1_OLIGO_A_24_P878376	860565 ^  ^  ^ 	8.021389293	3.061692101	-0.053860872	-0.99854845	-3.087705706	G2/M 
AGI_HUM1_OLIGO_A_24_P137563	854852 ^ FLJ30655 ^ Hypothetical protein FLJ30655 ^ 132320	7.314072261	3.061414656	-0.82523835	-0.564784619	-2.170968565	G2/M 
AGI_HUM1_OLIGO_A_23_P24365	692943 ^ FGIF ^ Fetal globin-inducing factor ^ 54851	6.17898736	3.059358759	-0.465893938	-0.884840573	-2.65694803	G2 
AGI_HUM1_OLIGO_A_24_P69654	852405 ^ KLF6 ^ Kruppel-like factor 6 ^ 1316	8.880179683	3.059133099	0.713650996	-0.700501432	2.346896211	G2 
AGI_HUM1_OLIGO_A_23_P377197	773052 ^ MRAS ^ Muscle RAS oncogene homolog ^ 22808	7.137677931	3.059037457	0.954832494	0.297144591	1.269095552	S 
AGI_HUM1_OLIGO_A_24_P357551	859895 ^ PHF2 ^ PHD finger protein 2 ^ 5253	7.744822902	3.058678399	0.538975871	0.842321204	0.569220794	S 
AGI_HUM1_OLIGO_A_32_P5714	868643 ^ FLJ13456 ^ Hypothetical protein FLJ13456 ^ 79699	7.92788453	3.057317318	0.617225606	0.786786217	0.665211569	G1/S 
AGI_HUM1_OLIGO_A_24_P122524	866643 ^ WDR3 ^ WD repeat domain 3 ^ 10885	6.983318472	3.057185094	-0.996268674	-0.086306015	-1.657209848	M/G1 
AGI_HUM1_OLIGO_A_23_P99452	"690058 ^ BRCA2 ^ Breast cancer 2, early onset ^ 675"	5.247141655	3.056654159	0.627530373	0.778592082	0.678377228	G1/S 
AGI_HUM1_OLIGO_A_24_P203056	847511 ^ BCL7A ^ B-cell CLL/lymphoma 7A ^ 605	6.909420297	3.056292246	0.774235014	0.63289821	0.885505496	S 
AGI_HUM1_OLIGO_A_23_P202170	692021 ^ MGEA5 ^ Meningioma expressed antigen 5 (hyaluronidase) ^ 10724	6.086162603	3.055594452	-0.782990053	-0.622034224	-2.242134378	M/G1 
AGI_HUM1_OLIGO_A_23_P157404	"684537 ^ AP1S1 ^ Adaptor-related protein complex 1, sigma 1 subunit ^ 1174"	8.171567306	3.055471589	0.034282636	0.999412178	0.034289355	G1/S 
AGI_HUM1_OLIGO_A_32_P5542	"846893 ^  ^ CDNA FLJ25794 fis, clone TST07014 ^ "	7.808280766	3.055153824	-0.580546354	0.814227198	-0.61939954	S 
AGI_HUM1_OLIGO_A_32_P53633	850150 ^  ^ Full-length cDNA clone CS0DI009YA14 of Placenta Cot 25-normalized of Homo sapiens (human) ^ 	7.260417764	3.053296087	-0.736230691	0.676730648	-0.82748347	G1/S 
AGI_HUM1_OLIGO_A_23_P169017	"696423 ^ DEFB103A ^ Defensin, beta 103A ^ 55894"	6.694579089	3.053256936	-0.142988896	-0.989724293	-2.998111965	G2/M 
AGI_HUM1_OLIGO_A_23_P200936	842739 ^ MTR ^ 5-methyltetrahydrofolate-homocysteine methyltransferase ^ 4548	6.775194601	3.051114036	0.844352502	0.535788067	1.005355517	S 
AGI_HUM1_OLIGO_A_23_P62764	682200 ^ MGC1203 ^ Hypothetical protein MGC1203 ^ 79140	6.225238982	3.051051878	0.195860155	0.980631837	0.197134517	G1/S 
AGI_HUM1_OLIGO_A_23_P125553	697126 ^  ^  ^ 	6.872981253	3.050153477	-0.40601245	0.913867545	-0.418086432	G1/S 
AGI_HUM1_OLIGO_A_23_P85460	"684848 ^ CDKN2C ^ Cyclin-dependent kinase inhibitor 2C (p18, inhibits CDK4) ^ 1031"	5.267985037	3.047718991	0.130624917	-0.991431859	3.010593383	G2 
AGI_HUM1_OLIGO_A_23_P75369	"682948 ^ TCIRG1 ^ T-cell, immune regulator 1, ATPase, H+ transporting, lysosomal V0 protein a isoform 3 ^ 10312"	5.494582532	3.046663595	0.21464491	0.976692153	0.216328251	G1/S 
AGI_HUM1_OLIGO_A_24_P177353	848760 ^ THOC2 ^ THO complex 2 ^ 57187	5.78858285	3.046577463	-0.86849725	-0.495693984	-2.08943004	M/G1 
AGI_HUM1_OLIGO_A_32_P170879	"865023 ^  ^ Transcribed locus, moderately similar to NP_060190.1 signal-transducing adaptor protein-2 [Homo sapiens] ^ "	5.682693589	3.045548706	-0.691123347	-0.722736826	-2.378550458	G2/M 
AGI_HUM1_OLIGO_A_23_P109345	695819 ^ PTTG1IP ^ Pituitary tumor-transforming 1 interacting protein ^ 754	5.083814001	3.04450302	-0.540365817	-0.841430201	-2.570720848	G2/M 
AGI_HUM1_OLIGO_A_23_P434929	774535 ^ FLJ36090 ^ Hypothetical protein FLJ36090 ^ 153241	8.034955506	3.044002719	0.959233309	0.282615389	1.284276767	S 
AGI_HUM1_OLIGO_A_23_P65068	693698 ^  ^  ^ 	10.91751525	3.04368316	0.183701281	0.982982115	0.184750496	G1/S 
AGI_HUM1_OLIGO_A_32_P18723	854740 ^ DKFZp762C1112 ^ Hypothetical protein DKFZp762C1112 ^ 169200	7.153990782	3.043479374	-0.902532009	-0.430622773	-2.015979019	G2/M 
AGI_HUM1_OLIGO_A_23_P171296	"684585 ^ MPP1 ^ Membrane protein, palmitoylated 1, 55kDa ^ 4354"	5.72114237	3.043338799	0.586931167	0.809636835	0.627263228	G1/S 
AGI_HUM1_OLIGO_A_23_P147388	689768 ^ KIF13B ^ Kinesin family member 13B ^ 23303	6.387155988	3.041493423	0.886019521	0.463647937	1.088688323	G1/S 
AGI_HUM1_OLIGO_A_23_P375419	771749 ^ TTC16 ^ Tetratricopeptide repeat domain 16 ^ 158248	7.678028851	3.040046421	-0.999818378	0.019058096	-1.551737076	M/G1 
AGI_HUM1_OLIGO_A_23_P8981	690807 ^ STAR ^ Steroidogenic acute regulator ^ 6770	7.039924431	3.038283546	-0.115713347	-0.993282649	-3.025619513	M/G1 
AGI_HUM1_OLIGO_A_23_P93321	690170 ^ TCF19 ^ Transcription factor 19 (SC1) ^ 6941	6.370030752	3.037893146	0.901756711	0.432243953	1.123816605	S 
AGI_HUM1_OLIGO_A_23_P106741	"681094 ^ PSMD7 ^ Proteasome (prosome, macropain) 26S subunit, non-ATPase, 7 (Mov34 homolog) ^ 5713"	4.753040889	3.037392756	-0.62635728	-0.779536117	-2.464721198	M/G1 
AGI_HUM1_OLIGO_A_32_P209909	866833 ^  ^  ^ 	7.280200558	3.036506131	-0.9979961	-0.063275463	-1.63411409	G2/M 
AGI_HUM1_OLIGO_A_23_P314591	"775172 ^ NFYB ^ Nuclear transcription factor Y, beta ^ 4801"	5.312477855	3.036452968	-0.375594162	-0.926784239	-2.756554862	G2 
AGI_HUM1_OLIGO_A_23_P216489	692822 ^ GNE ^ Glucosamine (UDP-N-acetyl)-2-epimerase/N-acetylmannosamine kinase ^ 10020	5.962655434	3.035725022	0.629520658	0.776983746	0.68093613	S 
AGI_HUM1_OLIGO_A_23_P328766	772944 ^ ZNF519 ^ Zinc finger protein 519 ^ 162655	6.432316839	3.035230211	-0.999992476	0.003879062	-1.566917255	G2/M 
AGI_HUM1_OLIGO_A_24_P570454	848015 ^  ^  ^ 	8.703102251	3.033387962	-0.714918871	-0.699207414	-2.345084584	G2/M 
AGI_HUM1_OLIGO_A_23_P134008	694377 ^ USP45 ^ Ubiquitin specific protease 45 ^ 85015	8.108174183	3.032822012	0.755351974	0.655319308	0.856191056	S 
AGI_HUM1_OLIGO_A_23_P113283	691226 ^ WIG1 ^ P53 target zinc finger protein ^ 64393	6.90357507	3.03258865	0.995480373	-0.094967501	1.665907159	S 
AGI_HUM1_OLIGO_A_23_P325040	772544 ^ TMPO ^ Thymopoietin ^ 7112	7.15552392	3.032031617	0.697999407	-0.716098337	2.368992716	G2 
AGI_HUM1_OLIGO_A_24_P324520	860650 ^ MTCP1 ^ Mature T-cell proliferation 1 ^ 4515	9.708345842	3.031091197	0.8867677	0.462215368	1.090304499	S 
AGI_HUM1_OLIGO_A_23_P114445	"693752 ^ MAGEE1 ^ Melanoma antigen, family E, 1 ^ 57692"	8.24290302	3.030437352	0.283247048	0.95904698	0.287178128	G1/S 
AGI_HUM1_OLIGO_A_23_P109446	848329 ^ HPS4 ^ Hermansky-Pudlak syndrome 4 ^ 89781	5.193128832	3.030429557	0.692654216	0.721269809	0.765162502	S 
AGI_HUM1_OLIGO_A_23_P84281	851929 ^  ^  ^ 	8.068716669	3.030125858	-0.801421828	0.598099535	-0.929668689	G1/S 
AGI_HUM1_OLIGO_A_23_P217968	697136 ^ SUV420H1 ^ Suppressor of variegation 4-20 homolog 1 (Drosophila) ^ 51111	5.360812742	3.028982498	-0.846815445	-0.531886832	-2.131623488	G2/M 
AGI_HUM1_OLIGO_A_23_P51269	696565 ^ MGC23908 ^ Similar to RNA polymerase B transcription factor 3 ^ 91408	5.197567513	3.028612195	0.916500362	0.400033856	1.159242541	S 
AGI_HUM1_OLIGO_A_23_P26865	"854731 ^ MYH3 ^ Myosin, heavy polypeptide 3, skeletal muscle, embryonic ^ 4621"	7.774158689	3.025889142	-0.92804191	-0.372475788	-1.952471679	G2/M 
AGI_HUM1_OLIGO_A_23_P132159	683531 ^ USP18 ^ Ubiquitin specific protease 18 ^ 11274	7.117180598	3.025662933	0.74697419	0.664853036	0.843499272	G1/S 
AGI_HUM1_OLIGO_A_23_P53697	"693258 ^ KCNA6 ^ Potassium voltage-gated channel, shaker-related subfamily, member 6 ^ 3742"	8.024569125	3.023529253	0.668511057	0.743702203	0.732204912	G1/S 
AGI_HUM1_OLIGO_A_24_P934510	"854900 ^  ^ CDNA FLJ41153 fis, clone BRACE2038492 ^ "	6.333123282	3.022077766	-0.738505122	-0.674247866	-2.3107421	M/G1 
AGI_HUM1_OLIGO_A_32_P9468	844740 ^  ^  ^ 	5.566424824	3.021728149	-0.556976858	-0.830528012	-2.550851339	G2/M 
AGI_HUM1_OLIGO_A_32_P211353	861928 ^  ^  ^ 	7.049821573	3.021546476	-0.384227106	-0.92323861	-2.747222132	M/G1 
AGI_HUM1_OLIGO_A_24_P375510	867660 ^  ^  ^ 	9.314538576	3.021412765	0.998205907	-0.059874593	1.630706752	S 
AGI_HUM1_OLIGO_A_23_P29141	"697217 ^ SNAP29 ^ Synaptosomal-associated protein, 29kDa ^ 9342"	4.993139801	3.021343901	0.668088635	0.744081699	0.731637059	G1/S 
AGI_HUM1_OLIGO_A_23_P149476	697969 ^ MGC12458 ^ Hypothetical protein MGC12458 ^ 84288	6.579620122	3.020196967	0.066679507	-0.997774445	3.074863636	G2 
AGI_HUM1_OLIGO_A_32_P159651	860767 ^ PCAF ^ P300/CBP-associated factor ^ 8850	7.412534297	3.018628579	0.977364533	0.211562211	1.357623251	S 
AGI_HUM1_OLIGO_A_32_P188193	858824 ^  ^  ^ 	7.678860723	3.018206922	-0.904988799	-0.425435392	-2.01023926	M/G1 
AGI_HUM1_OLIGO_A_23_P420326	773565 ^ FNDC5 ^ Fibronectin type III domain containing 5 ^ 252995	8.117208205	3.017450392	0.561702437	0.827339333	0.596442091	G1/S 
AGI_HUM1_OLIGO_A_24_P195240	864253 ^  ^  ^ 	4.862780005	3.016985422	-0.917966051	-0.396658958	-1.978670684	M/G1 
AGI_HUM1_OLIGO_A_32_P79966	864075 ^  ^  ^ 	5.841837113	3.015971088	0.21631866	0.976322814	0.218042268	G1/S 
AGI_HUM1_OLIGO_A_24_P350386	865717 ^ FGF13 ^ Fibroblast growth factor 13 ^ 2258	5.733652307	3.013791129	0.982591318	0.185780249	1.383930451	S 
AGI_HUM1_OLIGO_A_23_P110430	681298 ^ MSX1 ^ Msh homeo box homolog 1 (Drosophila) ^ 4487	6.2252042	3.013527975	-0.783238299	-0.621721615	-2.241735191	G2/M 
AGI_HUM1_OLIGO_A_23_P124742	689809 ^ CHKA ^ Choline kinase alpha ^ 1119	6.211946584	3.013440136	-0.996616891	0.082187426	-1.488516092	G2/M 
AGI_HUM1_OLIGO_A_32_P147189	852871 ^  ^ Full-length cDNA clone CS0DJ014YL10 of T cells (Jurkat cell line) Cot 10-normalized of Homo sapiens (human) ^ 	6.695553552	3.012825014	-0.948696133	-0.31618926	-1.892506293	M/G1 
AGI_HUM1_OLIGO_A_32_P226768	844672 ^  ^  ^ 	5.487669331	3.011342082	0.365719097	0.930725277	0.374405306	G1/S 
AGI_HUM1_OLIGO_A_23_P424597	772240 ^ C19orf25 ^ Chromosome 19 open reading frame 25 ^ 148223	8.362565642	3.010205854	-0.984061808	0.177826765	-1.392018752	G2/M 
AGI_HUM1_OLIGO_A_32_P233314	866093 ^ EXOC8 ^ Exocyst complex component 8 ^ 149371	6.006077337	3.010107821	0.174688108	-0.984623819	2.966003657	G2 
AGI_HUM1_OLIGO_A_23_P66777	686360 ^ CDC27 ^ Cell division cycle 27 ^ 996	6.264671441	3.008859046	-0.816699746	-0.577062844	-2.185924056	G2 
AGI_HUM1_OLIGO_A_23_P429491	771689 ^ FLJ25416 ^ Hypothetical protein FLJ25416 ^ 220042	4.705725112	3.008591233	-0.393690594	-0.919243013	-2.736949677	G2 
AGI_HUM1_OLIGO_A_23_P55256	695722 ^ KIAA0924 ^ KIAA0924 protein ^ 22834	7.878902662	3.007676545	-0.75123848	-0.660030868	-2.291656177	G2 
AGI_HUM1_OLIGO_A_23_P31721	"842598 ^ E2F5 ^ E2F transcription factor 5, p130-binding ^ 1875"	6.939729042	3.007234424	0.044631136	-0.999003534	3.096946687	G2 
AGI_HUM1_OLIGO_A_23_P122976	"694766 ^ GNAI1 ^ Guanine nucleotide binding protein (G protein), alpha inhibiting activity polypeptide 1 ^ 2770"	5.849742095	3.005907524	-0.72914601	-0.684358163	-2.324519403	M/G1 
AGI_HUM1_OLIGO_A_23_P164797	693610 ^ ZNF580 ^ Zinc finger protein 580 ^ 51157	6.576978872	3.00396933	0.83486933	0.550448183	0.987895354	S 
AGI_HUM1_OLIGO_A_24_P205364	852844 ^ SHMT1 ^ Serine hydroxymethyltransferase 1 (soluble) ^ 6470	6.538586506	3.003637022	0.675347298	0.737499849	0.741435514	G1/S 
AGI_HUM1_OLIGO_A_32_P164477	844803 ^ C9orf19 ^ Chromosome 9 open reading frame 19 ^ 152007	7.30981459	3.003376211	0.815936152	0.578142021	0.954346592	S 
AGI_HUM1_OLIGO_A_24_P21266	"851115 ^ SPFH2 ^ SPFH domain family, member 2 ^ 11160"	8.292954932	3.0033268	0.301105512	0.95359083	0.305851757	G1/S 
AGI_HUM1_OLIGO_A_24_P23995	864330 ^ LOC149603 ^ Hypothetical protein LOC149603 ^ 149603	5.418521758	3.00154678	0.884935542	0.465713523	1.086355587	S 
AGI_HUM1_OLIGO_A_23_P99996	686900 ^ MAGEL2 ^ MAGE-like 2 ^ 54551	6.221603049	3.001469294	0.583371751	0.81220527	0.622873885	S 
AGI_HUM1_OLIGO_A_23_P63017	"692625 ^ LGALS8 ^ Lectin, galactoside-binding, soluble, 8 (galectin 8) ^ 3964"	5.965608623	2.999615396	0.955616722	0.294612765	1.271746053	S 
AGI_HUM1_OLIGO_A_23_P219072	866126 ^ SAMD9 ^ Sterile alpha motif domain containing 9 ^ 54809	11.60395301	2.999517417	0.942424131	0.334420032	1.229806564	S 
AGI_HUM1_OLIGO_A_23_P152583	684272 ^ FLJ21865 ^ Endo-beta-N-acetylglucosaminidase ^ 64772	6.394522379	2.999082152	-0.434380327	0.900729555	-0.449350195	G1/S 
AGI_HUM1_OLIGO_A_32_P25631	865469 ^  ^  ^ 	8.122384454	2.997094884	0.120820306	-0.992674395	3.020476453	M/G1 
AGI_HUM1_OLIGO_A_24_P303193	869381 ^ HNRPA0 ^ Heterogeneous nuclear ribonucleoprotein A0 ^ 10949	5.8500332	2.996562506	-0.8042371	-0.594308579	-2.207201979	M/G1 
AGI_HUM1_OLIGO_A_24_P162293	861539 ^ RAB6IP2 ^ RAB6 interacting protein 2 ^ 23085	10.15027672	2.996168833	0.693200727	0.720744581	0.765920486	S 
AGI_HUM1_OLIGO_A_32_P92101	"852271 ^  ^ Homo sapiens, clone IMAGE:4837603, mRNA, partial cds ^ "	6.491900311	2.995680907	0.079835595	0.996808045	0.079920648	G1/S 
AGI_HUM1_OLIGO_A_23_P104624	692561 ^  ^  ^ 	6.04555444	2.99529413	0.819301287	0.573363237	0.960191333	G1/S 
AGI_HUM1_OLIGO_A_23_P25235	"693685 ^ CLECSF8 ^ C-type (calcium dependent, carbohydrate-recognition domain) lectin, superfamily member 8 ^ 338339"	7.405316685	2.995146981	0.751521777	0.659708283	0.850365801	S 
AGI_HUM1_OLIGO_A_24_P264928	"843752 ^ FAM44A ^ Family with sequence similarity 44, member A ^ 259282"	8.916283222	2.995024116	0.551875746	0.833926352	0.584611863	S 
AGI_HUM1_OLIGO_A_23_P393425	864124 ^ PAPD4 ^ PAP associated domain containing 4 ^ 167153	5.822365555	2.994069974	-0.148032837	-0.988982446	-2.993013756	G2 
AGI_HUM1_OLIGO_A_24_P935235	846401 ^ CAPN14 ^ Calpain 14 ^ 440854	6.354041649	2.993300064	0.286978121	0.957937137	0.291070771	G1/S 
AGI_HUM1_OLIGO_A_23_P320578	775192 ^ RGS16 ^ Regulator of G-protein signalling 16 ^ 6004	6.882418943	2.993205293	-0.375145681	0.926965867	-0.384553929	G1/S 
AGI_HUM1_OLIGO_A_23_P62953	865436 ^ PBX1 ^ Pre-B-cell leukemia transcription factor 1 ^ 5087	7.059340842	2.992828728	0.623942499	0.781470254	0.673777581	G1/S 
AGI_HUM1_OLIGO_A_23_P406591	853554 ^  ^  ^ 	6.797634641	2.991618613	0.285399473	0.95840865	0.289423211	G1/S 
AGI_HUM1_OLIGO_A_23_P89062	856415 ^  ^  ^ 	6.040589465	2.990828737	0.132828365	0.991139055	0.133222089	G1/S 
AGI_HUM1_OLIGO_A_23_P216468	"692391 ^ SLC1A1 ^ Solute carrier family 1 (neuronal/epithelial high affinity glutamate transporter, system Xag), member 1 ^ 6505"	10.28509279	2.990627287	0.749942196	0.661503366	0.847974691	G1/S 
AGI_HUM1_OLIGO_A_32_P160615	843072 ^  ^  ^ 	9.722449949	2.990576992	-0.957201199	-0.28942333	-1.864420655	G2/M 
AGI_HUM1_OLIGO_A_24_P374984	859507 ^  ^  ^ 	6.033260255	2.990500078	-0.75041988	-0.660961424	-2.292895548	M/G1 
AGI_HUM1_OLIGO_A_23_P167313	851964 ^ RNF4 ^ Ring finger protein 4 ^ 6047	5.812751091	2.989765272	-0.184211777	-0.982886576	-2.956322799	G2/M 
AGI_HUM1_OLIGO_A_23_P95736	695020 ^ ZNF429 ^ Zinc finger protein 429 ^ 353088	6.010967776	2.989368484	-0.997425985	-0.071703594	-1.642561506	G2/M 
AGI_HUM1_OLIGO_A_32_P109922	868214 ^ ZNF406 ^ Zinc finger protein 406 ^ 57623	5.515877249	2.98901527	-0.868336328	-0.495975827	-2.089754588	G2/M 
AGI_HUM1_OLIGO_A_23_P85053	694250 ^ U2AF1L2 ^ U2(RNU2) small nuclear RNA auxiliary factor 1-like 2 ^ 8233	6.439257028	2.988729635	-0.651240715	-0.758871222	-2.432374413	G2 
AGI_HUM1_OLIGO_A_32_P122891	869866 ^ RUVBL1 ^ RuvB-like 1 (E. coli) ^ 8607	6.68145137	2.98747067	-0.774479892	-0.632598527	-2.25570015	G2/M 
AGI_HUM1_OLIGO_A_23_P8913	680950 ^ CA2 ^ Carbonic anhydrase II ^ 760	6.559717122	2.986829438	0.576376152	0.817184515	0.614287166	S 
AGI_HUM1_OLIGO_A_24_P655833	"858037 ^  ^ Homo sapiens, clone IMAGE:5750141, mRNA ^ "	5.911539188	2.986616006	0.81129231	0.584640733	0.946359172	S 
AGI_HUM1_OLIGO_A_23_P18017	695957 ^ CPA3 ^ Carboxypeptidase A3 (mast cell) ^ 1359	6.38431744	2.986373016	-0.790845509	-0.612015834	-2.229403372	G2/M 
AGI_HUM1_OLIGO_A_24_P169896	870419 ^  ^  ^ 	8.824436589	2.986012853	0.349682306	0.936868339	0.35723198	S 
AGI_HUM1_OLIGO_A_23_P314145	773327 ^ UST ^ Uronyl-2-sulfotransferase ^ 10090	8.4438184	2.984315625	0.528649258	-0.848840363	2.584584158	G2 
AGI_HUM1_OLIGO_A_24_P341323	850190 ^  ^  ^ 	8.246467661	2.984017309	0.40484152	0.914386867	0.416805506	G1/S 
AGI_HUM1_OLIGO_A_24_P298334	861474 ^ KCTD9 ^ Potassium channel tetramerisation domain containing 9 ^ 54793	8.185118638	2.98390137	-0.082716208	-0.996573143	-3.05878183	G2/M 
AGI_HUM1_OLIGO_A_23_P156861	693860 ^ RGS17 ^ Regulator of G-protein signaling 17 ^ 26575	5.886052659	2.983410537	0.407242299	0.913320157	0.419432598	G1/S 
